customer_id,gender,seniorCitizen,partner,Dependents,tenure,Phone_Service,MultipleLines,InternetService,Online_Security,Online_Backup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,paperlessbilling,paymentmethod,MonthlyCharges,TotalCharges,Churn
7892-QVYKW,Female,0.0,Yes,Yes,,Yes,Yes,,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,87.86381746915418,1884.8048610723677,No
9675-ICXCT,Male,0.0,Yes,Yes,72.0,Yes,No,,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,73.21347507129623,5817.422370575214,No
1024-VRZHF,Male,0.0,Yes,No,11.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.66134777127506,988.0146337882168,Yes
4703-MQYKT,Male,0.0,No,No,21.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.879270940388857,145.06667024135297,No
9497-QCMMS,Male,1.0,No,No,1.0,Yes,Yes,,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1872162624733,216.37600408440488,Yes
5692-ICXLW,,1.0,No,,31.0,Yes,Yes,,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.46603134138677,2935.3704453408795,No
0602-DDUML,Female,0.0,No,No,57.0,Yes,No,,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,72.8656811418569,4187.546155746939,No
2208-MPXIO,Female,0.0,,Yes,45.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.717144549122427,621.5090815387929,No
1960-UYCNN,Male,0.0,No,No,10.0,Yes,,,,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.06414768622813,,No
0348-SDKOL,Female,0.0,Yes,No,58.0,,Yes,,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1559788012556,5605.333463450767,Yes
3190-FZATL,,0.0,No,Yes,14.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,22.771692463780767,149.5738841203521,No
7336-RLLRH,Male,0.0,Yes,No,27.0,Yes,Yes,,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,78.21386336774752,2562.386511767495,No
4373-MAVJG,Female,0.0,Yes,Yes,14.0,Yes,Yes,,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.74178287713605,1194.991591046297,Yes
8901-HJXTF,Female,0.0,Yes,Yes,12.0,No,,,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.445503737634823,212.5502332813448,Yes
7710-JSYOA,Female,0.0,Yes,,69.0,Yes,Yes,,,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.23505388566903,5750.095336161028,No
5419-KLXBN,Female,0.0,Yes,Yes,,,No,,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.0602176306803,2429.285773986013,Yes
3424-NMNBO,Male,1.0,Yes,No,58.0,Yes,,,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.54678504326364,6272.543228569815,Yes
9885-MFVSU,Female,0.0,Yes,Yes,35.0,No,,,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),46.343251652870194,1551.8507709835126,No
4514-GFCFI,Female,1.0,No,No,16.0,Yes,Yes,,,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.68069404212412,1557.7974940596516,Yes
0607-MVMGC,Male,0.0,Yes,Yes,45.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.20361710254396,,No
3365-SAIGS,Female,0.0,No,No,17.0,Yes,,,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.20053821201286,,No
9828-AOQLM,Female,,Yes,Yes,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,41.80911858810026,,Yes
8022-BECSI,Male,0.0,No,No,22.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.56909062674598,-28.420015757495094,No
8000-REIQB,,1.0,No,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.6651689367561,182.58518424617395,Yes
9993-LHIEB,Male,0.0,Yes,Yes,67.0,Yes,No,,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,69.16318711344486,4339.23272181303,No
0266-CLZKZ,Female,,Yes,Yes,67.0,Yes,Yes,,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.56595829832045,6942.721018388389,No
7615-ESMYF,Female,0.0,Yes,No,2.0,No,No phone service,,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,48.49206308756918,-321.57485626884625,Yes
3858-VOBET,Male,0.0,No,No,23.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.39425366833686,,Yes
7020-OZKXZ,Female,1.0,No,No,9.0,,No,,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),72.56498047035082,188.93463637245213,No
3977-QCRSL,Female,0.0,No,No,5.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,18.042072446283928,144.9816913698695,No
0017-DINOC,,0.0,No,No,,No,No phone service,,,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),51.27245380814167,2760.5427318391394,No
1447-PJGGA,Female,0.0,No,No,57.0,,No,,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,93.91980198049795,5424.852933487819,Yes
8565-CLBZW,Male,0.0,No,No,24.0,Yes,Yes,,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,90.26363527579248,2212.178078609787,Yes
9139-WQQDY,Female,,Yes,Yes,49.0,Yes,Yes,,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,97.05206567440572,5139.477065977717,Yes
0224-HJAPT,Male,0.0,No,No,5.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.757538624866235,,Yes
8086-OVPWV,Male,0.0,No,No,2.0,Yes,No,,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.58539773710642,206.20416950480475,Yes
9430-FRQOC,Female,0.0,No,Yes,4.0,Yes,Yes,,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,86.85146892315575,459.300693331298,Yes
7639-OPLNG,Male,0.0,Yes,Yes,70.0,,Yes,,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),71.20445854385437,,No
3074-GQWYX,Male,0.0,No,No,5.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.74482601395368,306.0933529215234,Yes
1492-QGCLU,Male,0.0,Yes,Yes,53.0,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.53017782602743,4841.268264006095,No
6845-RGTYS,Female,0.0,,No,47.0,Yes,Yes,,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.67353199226697,4341.926196165315,Yes
7328-OWMOM,Female,0.0,No,Yes,31.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.59001980226922,591.6173696618151,No
4418-LZMSV,Male,0.0,Yes,Yes,13.0,Yes,No,,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.432085403460185,720.1207007829169,No
5155-AZQPB,Female,0.0,Yes,Yes,28.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.20606313691145,1554.9794195909965,No
8861-HGGKB,Female,0.0,No,No,,Yes,Yes,,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,92.36352720140526,847.3209964888792,Yes
1087-GRUYI,Male,0.0,Yes,No,38.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),11.71331586630991,1014.969376846412,No
7065-YUNRY,Female,0.0,No,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,42.27803909421266,-146.82767357935904,Yes
7694-VLBWQ,Male,0.0,,No,67.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,98.08406341204189,6881.160477464287,Yes
2546-KZAAT,Male,0.0,,No,52.0,Yes,,,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,69.93564487386357,3862.803031737829,No
0181-RITDD,Male,,Yes,Yes,,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.28624132298178,,No
5989-PGKJB,Female,0.0,No,No,16.0,Yes,No,,,Yes,No,No,No,Yes,Month-to-month,Yes,,87.9476551112272,1218.9424713582932,No
4795-KTRTH,,1.0,Yes,No,5.0,Yes,Yes,,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.06015838428857,523.3712234735617,Yes
8272-ONJLV,Male,0.0,No,No,12.0,Yes,No,,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,96.43319992144794,1781.6229970419286,No
1488-PBLJN,Female,0.0,Yes,Yes,72.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,,109.5422072454776,8696.460325156078,No
0308-GIQJT,Male,1.0,No,No,71.0,Yes,Yes,,No,Yes,No,Yes,Yes,Yes,One year,No,,105.87525972538936,7087.867008523036,No
3778-FOAQW,Female,,Yes,No,24.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,15.52301641419124,467.7490425280266,No
4452-ROHMO,Female,0.0,No,No,15.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.039901317998755,631.3513097047135,No
6481-OGDOO,Male,0.0,Yes,No,67.0,Yes,No,,Yes,Yes,No,No,No,Yes,One year,Yes,,89.76862984034335,5854.001379876969,Yes
3090-LETTY,Male,0.0,No,,2.0,Yes,Yes,,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),61.785879767648304,,No
5349-AZPEW,Female,0.0,Yes,Yes,5.0,,No phone service,,No,No,No,No,No,No,Month-to-month,No,Mailed check,17.031149275969387,59.034120023233584,No
3753-TSEMP,Female,0.0,Yes,No,15.0,Yes,No,,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.04088199395484,1387.03095718446,Yes
8305-VHZBZ,Male,,No,No,1.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.04731184383099,89.26179574211578,Yes
9720-JJJOR,Male,0.0,Yes,Yes,,Yes,No,,,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),62.332845724868136,2004.9231886838309,No
8100-HZZLJ,Female,0.0,No,Yes,43.0,Yes,No,,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.18791301850712,,No
8775-ERLNB,Male,1.0,Yes,No,1.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,No,Electronic check,63.04845371507913,-220.84974193713845,No
8309-IEYJD,Female,1.0,No,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.79270317335522,239.1243012821337,No
9172-JITSM,Female,0.0,Yes,,26.0,Yes,No,,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.4518348809529,2426.4751454230195,Yes
6298-QDFNH,Male,0.0,No,No,22.0,Yes,Yes,,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.1901453541971,1923.798068961646,Yes
7398-HPYZQ,Male,0.0,Yes,No,71.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),98.34094283687658,6550.125722784041,No
3546-GHEAE,Male,0.0,,No,7.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,17.79241712734408,210.2981326641116,No
7361-YPXFS,Female,1.0,No,No,28.0,,Yes,,No,Yes,Yes,Yes,No,No,Month-to-month,No,,65.70423443298229,2056.2937954338045,No
6557-BZXLQ,Male,1.0,No,No,16.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Electronic check,62.71035150187297,942.8985506310448,No
2550-QHZGP,Male,0.0,,No,7.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,16.163362870704656,350.08430953810193,No
7519-JTWQH,Female,0.0,No,No,69.0,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.77636183300848,7652.916174304005,No
2538-OIMXF,Female,0.0,No,Yes,1.0,No,No phone service,,No,No,No,No,No,No,Month-to-month,No,Mailed check,31.27338333659543,30.99546466413418,No
8543-MSDMF,Male,0.0,No,No,3.0,Yes,No,,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.55374597339546,121.47046943234903,No
9961-JBNMK,Male,1.0,No,,21.0,Yes,No,,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,,92.03195410789198,2222.791653128868,Yes
1170-SASML,Female,0.0,Yes,No,69.0,Yes,Yes,,No,Yes,Yes,No,No,No,Month-to-month,Yes,,83.26641832591504,6402.536510429092,No
4872-JCVCA,Female,0.0,,No,71.0,No,No phone service,,Yes,Yes,Yes,Yes,No,No,Two year,Yes,,46.39878781271767,3049.1237398189983,No
5346-BZCHP,Female,0.0,Yes,Yes,69.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.56641171157523,1843.8176648808253,No
2038-LLMLM,Female,0.0,No,No,48.0,Yes,Yes,,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.93339346505607,5299.2692984332825,No
6173-ITPWD,Male,0.0,Yes,No,47.0,,Yes,,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.53438058418331,4032.871822687696,Yes
9734-UYXQI,Female,0.0,No,No,2.0,Yes,Yes,,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.43156455057099,-44.02746315474728,Yes
1216-BGTSP,Male,0.0,No,No,45.0,Yes,Yes,,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,,102.77729607091409,4919.808160123445,No
4138-NAXED,Male,,No,No,,Yes,Yes,,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.93745702696319,4053.732835498779,No
2189-UXTKY,Female,0.0,Yes,,22.0,Yes,Yes,,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.1151292674983,1720.544251159737,Yes
0744-BIKKF,Male,0.0,No,,72.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),93.69900041154102,6369.88384026696,No
7483-IQWIB,Male,0.0,Yes,Yes,37.0,Yes,Yes,,,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.92472267522379,3586.8946366664154,No
5248-KWLAR,,0.0,Yes,Yes,71.0,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,101.29662755543168,6589.104057297604,No
4958-GZWIY,Male,0.0,Yes,Yes,7.0,Yes,No,,,No,Yes,No,No,No,Month-to-month,No,Electronic check,49.02815366281151,-120.03150997621424,Yes
7996-MHXLW,Female,0.0,No,No,66.0,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.7472369857531,1978.0027301509003,No
7833-PKIHD,Male,0.0,Yes,Yes,51.0,Yes,No,,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.81648504761111,4140.397348554957,No
7061-OVMIM,Female,0.0,Yes,Yes,30.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.303118620807993,352.4537845558866,No
5153-RTHKF,Female,0.0,No,No,34.0,Yes,,,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.0928776522965,2559.362172728542,No
1852-QSWCD,Male,0.0,Yes,Yes,64.0,Yes,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.908778002733403,1311.9766123182126,No
4832-VRBMR,Male,1.0,Yes,No,65.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.68527486658667,6893.056813354438,No
9079-LWTFD,Male,,,No,47.0,Yes,Yes,,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,98.67480223278815,4757.22190583366,No
6356-ELRKD,,0.0,No,,1.0,Yes,No,,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.41967712719988,,Yes
8624-GIOUT,Female,0.0,No,No,49.0,,Yes,,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.40889229716808,2819.159248507944,Yes
3392-EHMNK,,0.0,Yes,Yes,67.0,,Yes,,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),87.13033071810078,6105.736887493638,No
5986-WWXDV,Male,0.0,No,,39.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.097420564110962,834.8206779554768,No
3061-BCKYI,Male,,,,14.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,17.587114880842176,264.2087196309964,No
6179-GJPSO,Female,,No,No,43.0,Yes,No,,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.12180180576551,4457.144213776082,Yes
7901-TBKJX,Male,1.0,No,No,56.0,Yes,Yes,,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.47223859783854,5718.985066296734,No
7228-PAQPD,,0.0,No,No,,,No,,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),62.72011192281942,,No
3177-LASXD,Female,,No,No,,Yes,,,No,No,No,No,No,No,Month-to-month,No,Electronic check,78.31169651917347,18.5680216092244,Yes
7746-QYVCO,Male,0.0,Yes,Yes,,,No,,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,60.21108566787189,767.3027481881145,No
5804-HYIEZ,Male,0.0,Yes,Yes,70.0,Yes,Yes,,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.87303985611835,7856.153071503717,No
9919-FZDED,Male,1.0,Yes,,72.0,,Yes,,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),77.84088044622919,5994.995592977285,No
5934-TSSAU,Female,0.0,Yes,Yes,23.0,Yes,No,,,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.86472533052203,,No
3486-KHMLI,Male,0.0,No,Yes,21.0,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.90382548376977,543.2209036806273,No
4897-QSUYC,Female,0.0,No,No,1.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.830163451097512,-153.95865718300178,Yes
1084-UQCHV,Male,0.0,No,Yes,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.73697359083734,-218.31333505893224,Yes
8290-YWKHZ,Female,1.0,Yes,No,32.0,Yes,Yes,,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.05039275570519,3152.923780263543,Yes
2955-BJZHG,Male,0.0,Yes,Yes,17.0,Yes,,,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.0286517991314,1386.3900072538918,Yes
3806-DXQOM,Female,0.0,No,,4.0,No,No phone service,,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.737732814667424,87.05212770125326,Yes
6784-XYJAE,Female,0.0,No,No,36.0,,Yes,,No,No,Yes,No,No,No,One year,No,Electronic check,51.20999132581612,1974.5869453138084,No
3933-DQPWX,Female,0.0,No,No,,No,No phone service,,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.87818394320612,2221.701238739703,No
6661-EIPZC,Female,0.0,Yes,Yes,48.0,No,No phone service,,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),35.13932487088097,1621.1616281808213,No
8957-THMOA,Female,0.0,,Yes,50.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.270614996131414,822.2188499591575,No
2251-PYLPB,Male,,Yes,No,72.0,Yes,Yes,,,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.32782508766549,5362.166004109702,No
5555-RNPGT,Male,,,Yes,10.0,Yes,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.815779539299744,347.50234792701065,No
1057-FOGLZ,Female,0.0,No,No,18.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,24.40593881627948,407.74925555609167,No
9300-RENDD,Male,0.0,No,No,1.0,Yes,No,,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,82.2052932281874,-155.76202804438822,Yes
0761-AETCS,Female,0.0,No,No,1.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.590526516925067,110.48959288341634,Yes
8087-LGYHQ,Male,0.0,,,9.0,Yes,No,,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.92855661942674,489.07240138320304,No
4137-BTIKL,Male,0.0,No,No,2.0,Yes,Yes,,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,91.85119881944665,408.83838416009866,No
2190-BCXEC,Female,0.0,Yes,No,40.0,Yes,Yes,,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.24937129067699,,No
6227-FBDXH,Male,0.0,Yes,No,69.0,,Yes,,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.68114200185147,6798.508971790846,No
2153-MREFK,Female,0.0,Yes,No,37.0,Yes,Yes,,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,100.82730658141713,3446.87720587622,Yes
2911-WDXMV,Male,0.0,No,Yes,18.0,Yes,Yes,,,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.8510620941122,1441.8139325814363,No
